,ds,y
2291,2020-05-22 08:30:00,269
2292,2020-05-22 09:00:00,143
2293,2020-05-22 09:30:00,226
2294,2020-05-22 10:00:00,181
2295,2020-05-22 10:30:00,335
2296,2020-05-22 11:00:00,535
2297,2020-05-22 11:30:00,376
2298,2020-05-22 12:00:00,527
2299,2020-05-22 12:30:00,266
2300,2020-05-22 13:00:00,308
2301,2020-05-22 13:30:00,232
2302,2020-05-22 14:00:00,229
2303,2020-05-22 14:30:00,265
2304,2020-05-22 15:00:00,176
2305,2020-05-22 15:30:00,490
2306,2020-05-22 16:00:00,184
2307,2020-05-22 16:30:00,532
2308,2020-05-22 17:00:00,501
2309,2020-05-22 17:30:00,328
2310,2020-05-22 18:00:00,430
2311,2020-05-22 18:30:00,320
2312,2020-05-22 19:00:00,311
2313,2020-05-22 19:30:00,163
2314,2020-05-22 20:00:00,94
2315,2020-05-22 20:30:00,125
2316,2020-05-22 21:00:00,7
2317,2020-05-23 08:00:00,167
2318,2020-05-23 08:30:00,282
2319,2020-05-23 09:00:00,230
2320,2020-05-23 09:30:00,330
2321,2020-05-23 10:00:00,268
2322,2020-05-23 10:30:00,251
2323,2020-05-23 11:00:00,770
2324,2020-05-23 11:30:00,419
2325,2020-05-23 12:00:00,516
2326,2020-05-23 12:30:00,622
2327,2020-05-23 13:00:00,364
2328,2020-05-23 13:30:00,450
2329,2020-05-23 14:00:00,359
2330,2020-05-23 14:30:00,350
2331,2020-05-23 15:00:00,226
2332,2020-05-23 15:30:00,374
2333,2020-05-23 16:00:00,653
2334,2020-05-23 16:30:00,154
2335,2020-05-23 17:00:00,497
2336,2020-05-23 17:30:00,415
2337,2020-05-23 18:00:00,355
2338,2020-05-23 18:30:00,359
2339,2020-05-23 19:00:00,345
2340,2020-05-23 19:30:00,75
2341,2020-05-23 20:00:00,88
2342,2020-05-23 20:30:00,77
2343,2020-05-23 21:00:00,38
2344,2020-05-24 08:00:00,36
2345,2020-05-24 08:30:00,226
2346,2020-05-24 09:00:00,165
2347,2020-05-24 09:30:00,95
2348,2020-05-24 10:00:00,310
2349,2020-05-24 10:30:00,211
2350,2020-05-24 11:00:00,293
2351,2020-05-24 11:30:00,366
2352,2020-05-24 12:00:00,338
2353,2020-05-24 12:30:00,267
2354,2020-05-24 13:00:00,216
2355,2020-05-24 13:30:00,516
2356,2020-05-24 14:00:00,333
2357,2020-05-24 14:30:00,280
2358,2020-05-24 15:00:00,99
2359,2020-05-24 15:30:00,360
2360,2020-05-24 16:00:00,409
2361,2020-05-24 16:30:00,88
2362,2020-05-24 17:00:00,222
2363,2020-05-24 17:30:00,371
2364,2020-05-24 18:00:00,301
2365,2020-05-24 18:30:00,244
2366,2020-05-24 19:00:00,121
2367,2020-05-24 19:30:00,149
2368,2020-05-24 20:00:00,66
2369,2020-05-24 20:30:00,2
2370,2020-05-24 21:00:00,9
2371,2020-05-25 08:00:00,20
2372,2020-05-25 08:30:00,82
2373,2020-05-25 09:00:00,140
2374,2020-05-25 09:30:00,105
2375,2020-05-25 10:00:00,191
2376,2020-05-25 10:30:00,262
2377,2020-05-25 11:00:00,284
2378,2020-05-25 11:30:00,307
2379,2020-05-25 12:00:00,263
2380,2020-05-25 12:30:00,489
2381,2020-05-25 13:00:00,213
2382,2020-05-25 13:30:00,123
2383,2020-05-25 14:00:00,300
2384,2020-05-25 14:30:00,359
2385,2020-05-25 15:00:00,350
2386,2020-05-25 15:30:00,421
2387,2020-05-25 16:00:00,181
2388,2020-05-25 16:30:00,285
2389,2020-05-25 17:00:00,366
2390,2020-05-25 17:30:00,349
2391,2020-05-25 18:00:00,378
2392,2020-05-25 18:30:00,306
2393,2020-05-25 19:00:00,92
2394,2020-05-25 19:30:00,64
2395,2020-05-25 20:00:00,135
2396,2020-05-25 20:30:00,44
2397,2020-05-25 21:00:00,15
2398,2020-05-26 08:00:00,172
2399,2020-05-26 08:30:00,111
2400,2020-05-26 09:00:00,95
2401,2020-05-26 09:30:00,65
2402,2020-05-26 10:00:00,121
2403,2020-05-26 10:30:00,306
2404,2020-05-26 11:00:00,446
2405,2020-05-26 11:30:00,400
2406,2020-05-26 12:00:00,257
2407,2020-05-26 12:30:00,202
2408,2020-05-26 13:00:00,262
2409,2020-05-26 13:30:00,333
2410,2020-05-26 14:00:00,312
2411,2020-05-26 14:30:00,317
2412,2020-05-26 15:00:00,318
2413,2020-05-26 15:30:00,285
2414,2020-05-26 16:00:00,323
2415,2020-05-26 16:30:00,363
2416,2020-05-26 17:00:00,387
2417,2020-05-26 17:30:00,187
2418,2020-05-26 18:00:00,238
2419,2020-05-26 18:30:00,309
2420,2020-05-26 19:00:00,123
2421,2020-05-26 19:30:00,253
2422,2020-05-26 20:00:00,316
2423,2020-05-26 20:30:00,262
2424,2020-05-26 21:00:00,103
2425,2020-05-27 07:30:00,1
2426,2020-05-27 08:00:00,95
2427,2020-05-27 08:30:00,210
2428,2020-05-27 09:00:00,87
2429,2020-05-27 09:30:00,189
2430,2020-05-27 10:00:00,184
2431,2020-05-27 10:30:00,266
2432,2020-05-27 11:00:00,185
2433,2020-05-27 11:30:00,144
2434,2020-05-27 12:00:00,242
2435,2020-05-27 12:30:00,151
2436,2020-05-27 13:00:00,200
2437,2020-05-27 13:30:00,166
2438,2020-05-27 14:00:00,129
2439,2020-05-27 14:30:00,115
2440,2020-05-27 15:00:00,141
2441,2020-05-27 15:30:00,270
2442,2020-05-27 16:00:00,192
2443,2020-05-27 16:30:00,556
2444,2020-05-28 07:30:00,1
2445,2020-05-28 08:00:00,90
2446,2020-05-28 08:30:00,257
2447,2020-05-28 09:00:00,114
2448,2020-05-28 09:30:00,311
2449,2020-05-28 10:00:00,214
2450,2020-05-28 10:30:00,425
2451,2020-05-28 11:00:00,449
2452,2020-05-28 11:30:00,332
2453,2020-05-28 12:00:00,629
2454,2020-05-28 12:30:00,753
2455,2020-05-28 13:00:00,359
2456,2020-05-28 13:30:00,287
2457,2020-05-28 14:00:00,216
2458,2020-05-28 14:30:00,343
2459,2020-05-28 15:00:00,385
2460,2020-05-28 15:30:00,340
2461,2020-05-28 16:00:00,539
2462,2020-05-28 16:30:00,255
2463,2020-05-28 17:00:00,282
2464,2020-05-28 17:30:00,277
2465,2020-05-28 18:00:00,519
2466,2020-05-28 18:30:00,329
2467,2020-05-28 19:00:00,162
2468,2020-05-28 19:30:00,127
2469,2020-05-28 20:00:00,168
2470,2020-05-28 20:30:00,117
2471,2020-05-28 21:00:00,246
2472,2020-05-29 06:30:00,1
2473,2020-05-29 08:00:00,188
2474,2020-05-29 08:30:00,209
2475,2020-05-29 09:00:00,184
2476,2020-05-29 09:30:00,141
2477,2020-05-29 10:00:00,247
2478,2020-05-29 10:30:00,437
2479,2020-05-29 11:00:00,545
2480,2020-05-29 11:30:00,221
2481,2020-05-29 12:00:00,353
2482,2020-05-29 12:30:00,375
2483,2020-05-29 13:00:00,227
2484,2020-05-29 13:30:00,242
2485,2020-05-29 14:00:00,300
2486,2020-05-29 14:30:00,511
2487,2020-05-29 15:00:00,316
2488,2020-05-29 15:30:00,308
2489,2020-05-29 16:00:00,444
2490,2020-05-29 16:30:00,638
2491,2020-05-29 17:00:00,696
2492,2020-05-29 17:30:00,506
2493,2020-05-29 18:00:00,363
2494,2020-05-29 18:30:00,173
2495,2020-05-29 19:00:00,218
2496,2020-05-29 19:30:00,251
2497,2020-05-29 20:00:00,120
2498,2020-05-29 20:30:00,50
2499,2020-05-29 21:00:00,10
2500,2020-05-30 06:00:00,10
2501,2020-05-30 08:00:00,72
2502,2020-05-30 08:30:00,395
2503,2020-05-30 09:00:00,185
2504,2020-05-30 09:30:00,253
2505,2020-05-30 10:00:00,337
2506,2020-05-30 10:30:00,358
2507,2020-05-30 11:00:00,304
2508,2020-05-30 11:30:00,525
2509,2020-05-30 12:00:00,385
2510,2020-05-30 12:30:00,661
2511,2020-05-30 13:00:00,399
2512,2020-05-30 13:30:00,618
2513,2020-05-30 14:00:00,360
2514,2020-05-30 14:30:00,498
2515,2020-05-30 15:00:00,477
2516,2020-05-30 15:30:00,347
2517,2020-05-30 16:00:00,564
2518,2020-05-30 16:30:00,638
2519,2020-05-30 17:00:00,433
2520,2020-05-30 17:30:00,653
2521,2020-05-30 18:00:00,490
2522,2020-05-30 18:30:00,411
2523,2020-05-30 19:00:00,97
2524,2020-05-30 19:30:00,242
2525,2020-05-30 20:00:00,253
2526,2020-05-30 20:30:00,74
2527,2020-05-30 21:00:00,79
2528,2020-05-31 07:30:00,2
2529,2020-05-31 08:00:00,70
2530,2020-05-31 08:30:00,131
2531,2020-05-31 09:00:00,118
2532,2020-05-31 09:30:00,134
2533,2020-05-31 10:00:00,153
2534,2020-05-31 10:30:00,313
2535,2020-05-31 11:00:00,360
2536,2020-05-31 11:30:00,344
2537,2020-05-31 12:00:00,291
2538,2020-05-31 12:30:00,341
2539,2020-05-31 13:00:00,249
2540,2020-05-31 13:30:00,336
2541,2020-05-31 14:00:00,245
2542,2020-05-31 14:30:00,321
2543,2020-05-31 15:00:00,164
2544,2020-05-31 15:30:00,188
2545,2020-05-31 16:00:00,301
2546,2020-05-31 16:30:00,222
2547,2020-05-31 17:00:00,235
2548,2020-05-31 17:30:00,80
2549,2020-05-31 18:00:00,426
2550,2020-05-31 18:30:00,268
2551,2020-05-31 19:00:00,173
2552,2020-05-31 19:30:00,136
2553,2020-05-31 20:00:00,23
2554,2020-05-31 20:30:00,80
