,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1007,2020-04-07 14:00:00,-154.50536434605772,124.6825821793304,458.2467690106739,-154.50536434605772,-154.50536434605772,447.0141517446988,447.0141517446988,447.0141517446988,455.0601688653608,455.0601688653608,455.0601688653608,-8.046017120662036,-8.046017120662036,-8.046017120662036,0.0,0.0,0.0,292.50878739864106
1008,2020-04-07 14:30:00,-154.4799053849417,107.60388502330326,443.59855306728605,-154.4799053849417,-154.4799053849417,435.91725588102673,435.91725588102673,435.91725588102673,446.26892864994414,446.26892864994414,446.26892864994414,-10.351672768917506,-10.351672768917506,-10.351672768917506,0.0,0.0,0.0,281.43735049608506
1009,2020-04-07 15:00:00,-154.45444642382571,118.22374070057597,451.8306002077587,-154.45444642382571,-154.45444642382571,436.75286257331805,436.75286257331805,436.75286257331805,449.49000107347086,449.49000107347086,449.49000107347086,-12.737138500152767,-12.737138500152767,-12.737138500152767,0.0,0.0,0.0,282.29841614949237
1010,2020-04-07 15:30:00,-154.4289874627097,123.41558300195665,456.5044093861695,-154.4289874627097,-154.4289874627097,448.22229763435485,448.22229763435485,448.22229763435485,463.4169450720567,463.4169450720567,463.4169450720567,-15.194647437701963,-15.194647437701963,-15.194647437701963,0.0,0.0,0.0,293.79331017164515
1011,2020-04-07 16:00:00,-154.40352850159368,147.04752272838408,483.1565838320012,-154.40352850159368,-154.40352850159368,465.5594668238008,465.5594668238008,465.5594668238008,483.2756873951239,483.2756873951239,483.2756873951239,-17.71622057132307,-17.71622057132307,-17.71622057132307,0.0,0.0,0.0,311.15593832220713
1012,2020-04-07 16:30:00,-154.3780695404777,156.82607767016293,487.71868547916324,-154.3780695404777,-154.3780695404777,481.9326796462735,481.9326796462735,481.9326796462735,502.2263705425349,502.2263705425349,502.2263705425349,-20.293690896261353,-20.293690896261353,-20.293690896261353,0.0,0.0,0.0,327.55461010579586
1013,2020-04-07 17:00:00,-154.3526105793617,175.43068433822071,503.7008714942759,-154.3526105793617,-154.3526105793617,490.3794630469716,490.3794630469716,490.3794630469716,513.2981911139474,513.2981911139474,513.2981911139474,-22.918728066975806,-22.918728066975806,-22.918728066975806,0.0,0.0,0.0,336.02685246760984
1014,2020-04-07 17:30:00,-154.3271516182457,167.07194325290396,497.6610250793141,-154.3271516182457,-154.3271516182457,485.69026121224147,485.69026121224147,485.69026121224147,511.2731247007273,511.2731247007273,511.2731247007273,-25.58286348848585,-25.58286348848585,-25.58286348848585,0.0,0.0,0.0,331.3631095939958
1015,2020-04-07 18:00:00,-154.30169265712968,137.73617805217452,481.7168063397339,-154.30169265712968,-154.30169265712968,465.67355414748897,465.67355414748897,465.67355414748897,493.95106991083054,493.95106991083054,493.95106991083054,-28.27751576334149,-28.27751576334149,-28.27751576334149,0.0,0.0,0.0,311.37186149035927
1016,2020-04-07 18:30:00,-154.2762336960137,111.21675719969986,433.28221206860485,-154.2762336960137,-154.2762336960137,431.4186245240503,431.4186245240503,431.4186245240503,462.41264095406166,462.41264095406166,462.41264095406166,-30.99401643001127,-30.99401643001127,-30.99401643001127,0.0,0.0,0.0,277.1423908280366
